timestamp,FPS,num_objects,confidences,conf_max,conf_min,conf_mean,conf_std
2026-02-23 22:07:01.752008,28.56,8,"[0.8198111057281494, 0.7151419520378113, 0.7125822901725769, 0.5859091281890869, 0.3839389979839325, 0.27744314074516296, 0.27575600147247314, 0.2535284161567688]",0.8198111057281494,0.2535284161567688,0.5030138790607452,0.23148571935192308
2026-02-23 22:07:01.791158,25.0,6,"[0.8239152431488037, 0.7709186673164368, 0.7380041480064392, 0.5836001634597778, 0.4030621647834778, 0.38944947719573975]",0.8239152431488037,0.38944947719573975,0.6181583106517792,0.1896328107557878
2026-02-23 22:07:01.817584,26.71,6,"[0.8267748951911926, 0.7655854821205139, 0.7341974973678589, 0.5647650361061096, 0.4121280610561371, 0.3829825520515442]",0.8267748951911926,0.3829825520515442,0.6144055873155594,0.18933736474325913
2026-02-23 22:07:01.862331,26.67,6,"[0.8630058765411377, 0.8191524147987366, 0.7390921115875244, 0.4343433976173401, 0.42554134130477905, 0.29517653584480286]",0.8630058765411377,0.29517653584480286,0.5960519462823868,0.23968656305704752
2026-02-23 22:07:01.901330,27.1,6,"[0.8638919591903687, 0.8148114681243896, 0.7376514077186584, 0.4374648928642273, 0.43168410658836365, 0.28973954916000366]",0.8638919591903687,0.28973954916000366,0.5958738972743353,0.2390138669825795
2026-02-23 22:07:01.923621,28.74,5,"[0.8297207355499268, 0.8066540360450745, 0.7373961210250854, 0.31427615880966187, 0.2830132842063904]",0.8297207355499268,0.2830132842063904,0.5942120671272277,0.27217016350416695
2026-02-23 22:07:01.957396,28.85,5,"[0.7905906438827515, 0.7779402136802673, 0.7678651213645935, 0.5665502548217773, 0.25951433181762695]",0.7905906438827515,0.25951433181762695,0.6324921131134034,0.22800049384167176
2026-02-23 22:07:01.985377,29.88,5,"[0.788874626159668, 0.7768227458000183, 0.7693326473236084, 0.5350728034973145, 0.2622576057910919]",0.788874626159668,0.2622576057910919,0.6264720857143402,0.22934420767165709
2026-02-23 22:07:02.036423,29.12,8,"[0.820398211479187, 0.7694091796875, 0.7591474056243896, 0.4331373870372772, 0.31773772835731506, 0.29676052927970886, 0.261860728263855, 0.2537716031074524]",0.820398211479187,0.2537716031074524,0.48902784660458565,0.2500759187510464
2026-02-23 22:07:02.073825,29.31,7,"[0.8188727498054504, 0.7718766927719116, 0.7583605051040649, 0.44820478558540344, 0.30947983264923096, 0.29436787962913513, 0.262643963098526]",0.8188727498054504,0.262643963098526,0.5234009155205318,0.25037200086195965
2026-02-23 22:07:02.106093,29.72,5,"[0.7888835072517395, 0.7603145241737366, 0.7156231999397278, 0.6118871569633484, 0.3637625575065613]",0.7888835072517395,0.3637625575065613,0.6480941891670227,0.17257652571788043
2026-02-23 22:07:02.124776,32.38,5,"[0.7832484841346741, 0.7638624310493469, 0.7215543389320374, 0.6224151849746704, 0.3682175278663635]",0.7832484841346741,0.3682175278663635,0.6518595933914184,0.17028272690768936
2026-02-23 22:07:02.141312,34.77,7,"[0.8083566427230835, 0.802567183971405, 0.745922327041626, 0.37073320150375366, 0.3567044138908386, 0.33727705478668213, 0.27424561977386475]",0.8083566427230835,0.27424561977386475,0.5279723490987506,0.24369334279948007
2026-02-23 22:07:02.175439,35.46,6,"[0.8351306319236755, 0.8167382478713989, 0.7639968991279602, 0.5484486818313599, 0.44832438230514526, 0.3533042073249817]",0.8351306319236755,0.3533042073249817,0.6276571750640869,0.2054698005154138
2026-02-23 22:07:02.197732,37.32,5,"[0.8210610747337341, 0.811134934425354, 0.7589749693870544, 0.4920339584350586, 0.4195002615451813]",0.8210610747337341,0.4195002615451813,0.6605410397052764,0.19015108102462125
2026-02-23 22:07:02.229867,36.12,7,"[0.7688113451004028, 0.7676111459732056, 0.7289411425590515, 0.4064261317253113, 0.40032345056533813, 0.3527091443538666, 0.3249410390853882]",0.7688113451004028,0.3249410390853882,0.5356804856232235,0.20752885396350063
2026-02-23 22:07:02.264842,36.01,7,"[0.771000862121582, 0.755179226398468, 0.7325512766838074, 0.3944198489189148, 0.3743675649166107, 0.33502888679504395, 0.3300931751728058]",0.771000862121582,0.3300931751728058,0.5275201201438904,0.21226986613597912
2026-02-23 22:07:02.298680,35.37,7,"[0.8173349499702454, 0.7460000514984131, 0.7409322261810303, 0.5620584487915039, 0.4260874092578888, 0.39080342650413513, 0.3596845269203186]",0.8173349499702454,0.3596845269203186,0.5775572913033622,0.19065087864454242
